🚀 开始处理 TVBox 配置文件 (最新资源倒序 + 多重 CDN 校验)...

📦 历史加载：读取到历史已知接口 587 条。
🔍 开始检索 GitHub Code Search API (⚡已开启最新资源优先模式)...
[490/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源34] 【GitHub-alantang1977/X/e7b24ccf28eef2014580e8c85757162cc06c5285/py.json】
[491/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源35] 【GitHub-alantang1977/pg/bf9deed35eeeb5bbeebd606c1895fb8794833226/jsm.json】
[492/627] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源36] 【GitHub-lyqnihao/m3u8/2b280505f62e210534dca77b93b025f0ae98620a/FGBLH/FG/海豚影视.json】
[493/627] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源37] 【GitHub-lyqnihao/m3u8/b9c69e8762d05a0374d42e47c8502a33bda9fa45/FGBLH/FG/海豚影视.json】
[494/627] 节点测试... 🔞 [资源 - 命中"三级"] -> [资源38] 【GitHub-bluefriendCN/set/cd0ea58350f4654054b5f452a76f39bba793448e/ma.json】
[495/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源39] 【GitHub-alantang1977/pg/08047e18156a5b50f285cf3c0b7819020b148ae0/jsm.json】
[496/627] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源40] 【GitHub-lyqnihao/m3u8/b8fdd320da91054e9f7f626c970890e593dec61a/FGBLH/FG/海豚影视.json】
[497/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源41] 【GitHub-alantang1977/X/4f263102ba66b9067149cca2a6c92019a236b494/py.json】
[498/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源42] 【GitHub-alantang1977/pg/7b8be7c1f4771362d001c690e873ff1d835d62fa/jsm.json】
[499/627] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源43] 【GitHub-lyqnihao/m3u8/964e79c7c689265eb6a66171800799e8738f9e73/FGBLH/FG/海豚影视.json】
[500/627] 节点测试... 🔞 [资源 - 命中"三级"] -> [资源44] 【GitHub-bluefriendCN/set/b13b87682417c2c9cbde7e41afcc1b9a2bbcdf6a/ma.json】
[501/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源45] 【GitHub-alantang1977/pg/43253fb5d15fcfbb1dc9acdf3117fba49aca577b/jsm.json】
[502/627] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源46] 【GitHub-lyqnihao/m3u8/d03b0b5ecfe7600eed6a11f6ff81dc11227b297a/FGBLH/FG/海豚影视.json】
[503/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源47] 【GitHub-alantang1977/X/424c6c5af466c057eb53f29a965c7cae54a65770/py.json】
[504/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源48] 【GitHub-alantang1977/pg/0d76fb3c294620f3f15cc7bcecbce5cbaa59449f/jsm.json】
[505/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源49] 【GitHub-jishitang/Tool/f09f66bcfec4f045b8be0155e61d81c387ba3e01/gat3/gat/xin(1).json】
[506/627] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源50] 【GitHub-lyqnihao/m3u8/9e27fdad6ab2f4ca1dae82291f36f097550192a6/FGBLH/FG/海豚影视.json】
[507/627] 节点测试... 🔞 [资源 - 命中"福利"] -> [资源51] 【GitHub-wzxxcz/cc2/69a82826d07a252c280263682b0c4cd71e237b0f/sgdc2502-3/向雅晴/xiangyaqing.json】
[508/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源52] 【GitHub-alantang1977/X/d780e5f8e2aba5ad18636b3485ebfab76f2e9f1b/py.json】
[509/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源53] 【GitHub-alantang1977/pg/a25a6de23f9f670787308e8f762c3b7568903866/jsm.json】
[510/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源54] 【GitHub-jishitang/Tool/5e41dc1836aaefc13ab83ff4d24046b090c063c3/gat3/gat/xin(1).json】
[511/627] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源55] 【GitHub-lyqnihao/m3u8/082daa527a1828f0469a04e366d6061010d6e0fa/FGBLH/FG/海豚影视.json】
[512/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源56] 【GitHub-alantang1977/X/ba6191dc5f2aa6e4f079cea8214f9f51759e3029/py.json】
[513/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源57] 【GitHub-alantang1977/pg/7ceaae6ce38bfc4c3711abbf08bb5af2188a0025/jsm.json】
[514/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源58] 【GitHub-jishitang/Tool/9fe13bbd6739f074efc631dd75a07f583f2d321c/gat3/gat/xin(1).json】
[515/627] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源59] 【GitHub-lyqnihao/m3u8/50165e5c1af5d1905224a8589ab7f189510897a7/FGBLH/FG/海豚影视.json】
[516/627] 节点测试... 🔞 [资源 - 命中"吃瓜"] -> [资源60] 【GitHub-yxy2015/1/8646e69d6e1e18651126e2693cd12bf61f26a3aa/MLH.json】
[517/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源61] 【GitHub-alantang1977/pg/47d0ee34e07ac54c31bc570453044a1f5f43e627/jsm.json】
[518/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源62] 【GitHub-jishitang/Tool/96da41fd04628f0bf485babd71e9aca7b306fd19/gat3/gat/xin(1).json】
[519/627] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源63] 【GitHub-lyqnihao/m3u8/c9dd685bec1ec9e3b170c78e3c40f2073ebf3682/FGBLH/FG/海豚影视.json】
[520/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源64] 【GitHub-alantang1977/X/046447ef3d40340ab022cbde8ce77ebf749ee318/py.json】
[521/627] 节点测试... 🔞 [资源 - 命中"成人"] -> [资源65] 【GitHub-cnnbgo/tvbox/cf31cb7a0186eab20588db391e7b83695d71918a/x.json】
[522/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源66] 【GitHub-alantang1977/pg/d582390d819cf5f0e90f3716efaa778fe8eb27bf/jsm.json】
[523/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源67] 【GitHub-jishitang/Tool/1a80da5514a269c344b21a853d23b8630980464f/gat3/gat/xin(1).json】
[524/627] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源68] 【GitHub-lyqnihao/m3u8/8e937d176cfbef96177ea6cdc9d524446a7d1674/FGBLH/FG/海豚影视.json】
[525/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源69] 【GitHub-alantang1977/pg/3882454ea1856bfbb4c44488842e16b60e23674d/jsm.json】
[526/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源70] 【GitHub-jishitang/Tool/2a0d598a87a3fd3276a88758add441c815b27d64/gat3/gat/xin(1).json】
[527/627] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源71] 【GitHub-lyqnihao/m3u8/0d42c41809607fd1cb8421955dd90dfd0cb9f865/FGBLH/FG/海豚影视.json】
[528/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源72] 【GitHub-NoviceDai/PrivateTvbox/659c9cb4fcf71bfcd5a92b66817e38e7fe0eb457/pg/jsmd.json】
[529/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源73] 【GitHub-alantang1977/X/a938821903990fb71f5be5866817722182e3e625/py.json】
[530/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源74] 【GitHub-alantang1977/pg/9d202aae9cfdb81f1044523976a121ce591c29b3/jsm.json】
[531/627] 节点测试... 🔞 [资源 - 命中"吃瓜"] -> [资源75] 【GitHub-yxy2015/1/62012df73b7d800929d750e897d12afa288d2eb1/MLH.json】
[532/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源76] 【GitHub-jishitang/Tool/efecab08fd26b1460b4037e2354cf40917479e97/gat3/gat/xin(1).json】
[533/627] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源77] 【GitHub-lyqnihao/m3u8/0208b9b6204e9bfe4d4bd2b689ee18051265a8f4/FGBLH/FG/海豚影视.json】
[534/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源78] 【GitHub-alantang1977/X/a5abbcf34fd5302aec1502dc742590d7cd9959b7/py.json】
[535/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源79] 【GitHub-alantang1977/pg/0a37306292ad4ccd1aaa54f9657d3c22cd7df46d/jsm.json】
[536/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源80] 【GitHub-jishitang/Tool/c3bd53113eff03cc7bdccbb2413bb3b969131863/gat3/gat/xin(1).json】
[537/627] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源81] 【GitHub-lyqnihao/m3u8/4f80a52cf1fe69bd88c59d6a59d6d0a100c6661d/FGBLH/FG/海豚影视.json】
[538/627] 节点测试... ❌ [失效剔除] -> [剔除1] 【GitHub-hainanpc/TVB/3b4b5eb6dbff65c87ec819a6d3b42866fe31bafa/sun.json】
[539/627] 节点测试... ❌ [失效剔除] -> [剔除2] 【GitHub-hainanpc/TVB/3b4b5eb6dbff65c87ec819a6d3b42866fe31bafa/box.json】
[540/627] 节点测试... ❌ [失效剔除] -> [剔除3] 【GitHub-hainanpc/TVB/3b4b5eb6dbff65c87ec819a6d3b42866fe31bafa/top93.json】
[541/627] 节点测试... ❌ [失效剔除] -> [剔除4] 【GitHub-zengjian03/hanbox/581daf13cdab586830f6b3872a99f81975f44ac9/630.json】
[542/627] 节点测试... ❌ [失效剔除] -> [剔除5] 【GitHub-zengjian03/hanbox/581daf13cdab586830f6b3872a99f81975f44ac9/0717.json】
[543/627] 节点测试... ❌ [失效剔除] -> [剔除6] 【GitHub-zengjian03/hanbox/581daf13cdab586830f6b3872a99f81975f44ac9/jk/TVbox.json】
[544/627] 节点测试... ❌ [失效剔除] -> [剔除7] 【GitHub-xiongjian83/TvBox/d16a21043d9dd9cc3420643f2c7015b34b813e70/YZ.json】
[545/627] 节点测试... ❌ [失效剔除] -> [剔除8] 【GitHub-muzi08168/leeTVBoxResource/1a08712c1c80bf64fb29daf2e058345c6a8f48cc/ziyou.json】
[546/627] 节点测试... ❌ [失效剔除] -> [剔除9] 【GitHub-Sourav9063/ftp_searcher/39dff8249de3dcf86efc8b51ce635b4a92ec0950/globalMedia.json】
[547/627] 节点测试... ❌ [失效剔除] -> [剔除10] 【GitHub-surgepro/sing-box-ruleset/ae89e6772bbccc47b1413a122f7a49aa4feaf387/rule/ProxyGFWlist.json】
[548/627] 节点测试... ❌ [失效剔除] -> [剔除11] 【GitHub-arandomguyhere/Google-News-Scraper/b10b95ed7a3c2173e496168b9a73faa0bd58b558/archives/20250923_091456/news_20250923_091456.json】
[549/627] 节点测试... ❌ [失效剔除] -> [剔除12] 【GitHub-meetyan/news/f7b0f4c6a89a19cfc10a76dcfa4d9cdae71e2daf/src/results/github-trending/2022-11-15.json】
[550/627] 节点测试... ❌ [失效剔除] -> [剔除13] 【GitHub-moringspeaker/Play_Store_Spider/0188166eef2bce231d55bf8413cea4b893c88979/data/list_validity_285000-289999.json】
[551/627] 节点测试... ❌ [失效剔除] -> [剔除14] 【GitHub-luma/webrtc/e541b4e11bcad83b881337eb09896f03943f6745/src/chromium/src/tools/perf/page_sets/alexa1-10000-urls.json】
[552/627] 节点测试... ❌ [失效剔除] -> [剔除15] 【GitHub-xiongjian83/TvBox/e4aeee835df0e7739792a3142b0995a854886540/YZ.json】
[553/627] 节点测试... ❌ [失效剔除] -> [剔除16] 【GitHub-arandomguyhere/Google-News-Scraper/ca82025de574e93df8a1585b4e639eccd9a95952/archives/20250923_091456/news_20250923_091456.json】
[554/627] 节点测试... ❌ [失效剔除] -> [剔除17] 【GitHub-xiongjian83/TvBox/db53fa2310f0a353d43c325251e6ee555ddb7d8a/YZ.json】
[555/627] 节点测试... ❌ [失效剔除] -> [剔除18] 【GitHub-arandomguyhere/Google-News-Scraper/1fe414be3fea1712150e77ad7d6b525360ec2221/archives/20250923_091456/news_20250923_091456.json】
[556/627] 节点测试... ❌ [失效剔除] -> [剔除19] 【GitHub-cs3306/singbox-rules-converter/2f05b6a99b6331cd142e1ca14e746377fa4a14d6/output/acl4ssr/Providers/ProxyGFWlist.json】
[557/627] 节点测试... ❌ [失效剔除] -> [剔除20] 【GitHub-xiongjian83/TvBox/518340d006d4437b5797b641564667199dccc5dc/YZ.json】
[558/627] 节点测试... ❌ [失效剔除] -> [剔除21] 【GitHub-Centralmatrix3/Matrix-io/b91b52f017561f9394ecbcc50547660a7de9e68e/Sing-box/Ruleset/GreatFireWall.json】
[559/627] 节点测试... ❌ [失效剔除] -> [剔除22] 【GitHub-arandomguyhere/Google-News-Scraper/fc50f3fd4f3dcc873db9b8b14b7c8c9327eb4240/archives/20250923_091456/news_20250923_091456.json】
[560/627] 节点测试... ❌ [失效剔除] -> [剔除23] 【GitHub-XiaoHaiSly/proxy/fa07caab8c054d5918344c7bb5d8a2018d97c0bb/rules/singbox/domain/gfw.json】
[561/627] 节点测试... ❌ [失效剔除] -> [剔除24] 【GitHub-xiongjian83/TvBox/2940f1c20c67325b4410becdf82a7f3872a316a3/YZ.json】
[562/627] 节点测试... ❌ [失效剔除] -> [剔除25] 【GitHub-arandomguyhere/Google-News-Scraper/d3df89dfacdf9f167f0989a80a7c7eb04d405ebb/archives/20250923_091456/news_20250923_091456.json】
[563/627] 节点测试... ❌ [失效剔除] -> [剔除26] 【GitHub-xiongjian83/TvBox/e7b08c22eb933c68e41557b207f895a9ab865473/YZ.json】
[564/627] 节点测试... ❌ [失效剔除] -> [剔除27] 【GitHub-arandomguyhere/Google-News-Scraper/87dd8ecd4c973ce31bc5952e77598fd86a2273b1/archives/20250923_091456/news_20250923_091456.json】
[565/627] 节点测试... ❌ [失效剔除] -> [剔除28] 【GitHub-xiongjian83/TvBox/7bd7baa6c3f8ba572b0d3a9a0b3cd89266247287/YZ.json】
[566/627] 节点测试... ❌ [失效剔除] -> [剔除29] 【GitHub-arandomguyhere/Google-News-Scraper/b91c2bfd5a9f15096efc7f066e7a65bd0b63ab69/archives/20250923_091456/news_20250923_091456.json】
[567/627] 节点测试... ❌ [失效剔除] -> [剔除30] 【GitHub-xiongjian83/TvBox/fc0772b1d829203b603dfab6b3deb935ef2df7e0/YZ.json】
[568/627] 节点测试... ❌ [失效剔除] -> [剔除31] 【GitHub-arandomguyhere/Google-News-Scraper/363efedebe32db3a0f40497c91e62ac19452cfb9/archives/20250923_091456/news_20250923_091456.json】
[569/627] 节点测试... ❌ [失效剔除] -> [剔除32] 【GitHub-xiongjian83/TvBox/83032bc174f8d35c4f0d7d8c3e3883f9e44f9f18/YZ.json】
[570/627] 节点测试... ❌ [失效剔除] -> [剔除33] 【GitHub-lztsgi/rules/bfc58d7888da17b7485ab663340ce924c734e19f/singbox/rule-set/other/gfw.json】
[571/627] 节点测试... ❌ [失效剔除] -> [剔除34] 【GitHub-arandomguyhere/Google-News-Scraper/80762a4d63ecab0e6a2b00ba3ac9e715641b4daf/archives/20250923_091456/news_20250923_091456.json】
[572/627] 节点测试... ❌ [失效剔除] -> [剔除35] 【GitHub-xiongjian83/TvBox/d6496b5f92146a29acd48123f4fd42579ee3f955/YZ.json】
[573/627] 节点测试... ❌ [失效剔除] -> [剔除36] 【GitHub-lztsgi/rules/05afb7a0261e7da9a401cce3b08f47a56e7fd0cc/singbox/rule-set/other/gfw.json】
[574/627] 节点测试... ❌ [失效剔除] -> [剔除37] 【GitHub-arandomguyhere/Google-News-Scraper/fe198198bc4cd9f8102ed8f165f955af6ef3d312/archives/20250923_091456/news_20250923_091456.json】
[575/627] 节点测试... ❌ [失效剔除] -> [剔除38] 【GitHub-xiongjian83/TvBox/6a0c96673e65181acc9819557ea2c005ea7b82ac/YZ.json】
[576/627] 节点测试... ❌ [失效剔除] -> [剔除39] 【GitHub-lztsgi/rules/197591f7b59425769db24fa8ed11f4fe0fdbaa77/singbox/rule-set/other/gfw.json】
[577/627] 节点测试... ❌ [失效剔除] -> [剔除40] 【GitHub-arandomguyhere/Google-News-Scraper/a3566fc0892009fdd1497f8339a76d24d0e51ecc/archives/20250923_091456/news_20250923_091456.json】
[578/627] 节点测试... ❌ [失效剔除] -> [剔除41] 【GitHub-xiongjian83/TvBox/24923d7f98d1c97e96cd9b4986ae273ff4b75133/YZ.json】
[579/627] 节点测试... ❌ [失效剔除] -> [剔除42] 【GitHub-krisstibex/sing-box-ruleset/dbfecb90f8b2c56b84ff6812365d0e1883f8b202/rule/Proxy_Classical.json】
[580/627] 节点测试... ❌ [失效剔除] -> [剔除43] 【GitHub-arandomguyhere/Google-News-Scraper/b2595e7beaebe12c815d13db429d0e13f0f30f66/archives/20250923_091456/news_20250923_091456.json】
[581/627] 节点测试... ❌ [失效剔除] -> [剔除44] 【GitHub-XiaoHaiSly/proxy/fa9c47905b05646e05cf49da0e32ddf58b1ae9b6/georules/singbox/domain/gfw.json】
[582/627] 节点测试... ❌ [失效剔除] -> [剔除45] 【GitHub-xiongjian83/TvBox/a838e8126909644d7d348850a83eb89f018de50d/YZ.json】
[583/627] 节点测试... ❌ [失效剔除] -> [剔除46] 【GitHub-arandomguyhere/Google-News-Scraper/b7ac2368845ec31968305d750abe25ef63b03059/archives/20250923_091456/news_20250923_091456.json】
[584/627] 节点测试... ❌ [失效剔除] -> [剔除47] 【GitHub-xiongjian83/TvBox/5701e97144544494e9de4e56f088613d9d9fac7e/YZ.json】
[585/627] 节点测试... ❌ [失效剔除] -> [剔除48] 【GitHub-Centralmatrix3/Ruleset/8a8bae05de073c3ada4b13b8e154ba1242048a13/Singbox/Proxy/Proxy.json】
[586/627] 节点测试... ❌ [失效剔除] -> [剔除49] 【GitHub-arandomguyhere/Google-News-Scraper/48183f47de28dadf9de26da823e4cf2031254506/archives/20250923_091456/news_20250923_091456.json】
[587/627] 节点测试... ❌ [失效剔除] -> [剔除50] 【GitHub-cs3306/singbox-rules-converter/890915d32e0f54f326c82791066250f557ac4a2c/output/acl4ssr/Providers/ProxyGFWlist.json】
[588/627] 节点测试... ✅ [常规健康] -> [自定义457] 【GitHub-2hacc/TVBox/404e001bb06605a5e35ef8feed4d5db0b0d6bc96/oktv.json】
[589/627] 节点测试... ✅ [常规健康] -> [自定义458] 【GitHub-qist/tvbox/787229a19d719f77b866efd84abc516994552c51/XYQ.json】
[590/627] 节点测试... ✅ [常规健康] -> [自定义459] 【GitHub-gaotianliuyun/gao/8213bb046f4dce746b5f2ddcddb13a336d0b0d60/js.json】
[591/627] 节点测试... ✅ [常规健康] -> [自定义460] 【GitHub-cyao2q/files/7c5cd80e1c0a25830c2bad2b54f551c93eab6aae/xs.json】
[592/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源82] 【GitHub-alantang1977/X/0fcf5ed44566a818330c42fbc3a781ed1da30029/py.json】
[593/627] 节点测试... ✅ [常规健康] -> [自定义461] 【GitHub-xiongjian83/TvBox/9319ffccdc021acc943252e1ff564fc89ddb489a/19.json】
[594/627] 节点测试... ❌ [失效剔除] -> [剔除51] 【GitHub-xiongjian83/TvBox/9319ffccdc021acc943252e1ff564fc89ddb489a/YZ.json】
[595/627] 节点测试... ✅ [常规健康] -> [自定义462] 【GitHub-alantang1977/X/0fcf5ed44566a818330c42fbc3a781ed1da30029/vox.json】
[596/627] 节点测试... ✅ [常规健康] -> [自定义463] 【GitHub-xiongjian83/TvBox/9319ffccdc021acc943252e1ff564fc89ddb489a/X.json】
[597/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源83] 【GitHub-alantang1977/pg/ac8a6712b7339279405ad4ec4812d75094e48764/all.json】
[598/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源84] 【GitHub-cluntop/tvbox/dcca21d4d56458f893585b87eb4c1e34106b03a4/jsm.json】
[599/627] 节点测试... ✅ [常规健康] -> [自定义464] 【GitHub-ne7359/tvurl/4328dc10aa1498e0ea707fb1b26fc299181633bc/js.json】
[600/627] 节点测试... ✅ [常规健康] -> [自定义465] 【GitHub-hy5528/tvbox/c30de85c896874cb1d9016cdb2aed9769c2fa18c/XC.json】
[601/627] 节点测试... ✅ [常规健康] -> [自定义466] 【GitHub-bluefriendCN/set/b13b87682417c2c9cbde7e41afcc1b9a2bbcdf6a/md.json】
[602/627] 节点测试... ✅ [常规健康] -> [自定义467] 【GitHub-lubin776/tvbox/594e9cc4ea546b9f88b7b6939acfb45740b11f6a/0/b.json】
[603/627] 节点测试... ✅ [常规健康] -> [自定义468] 【GitHub-jj00780078/jj00780078.github.io/729c365c3f75cedf6b81f002b90a44e646b729b1/a5.json】
[604/627] 节点测试... ✅ [常规健康] -> [自定义469] 【GitHub-ncnc8388/ncnc8388.github.io/5a3f1ea6e86b5d53b2330ac538e053b288920317/0730.json】
[605/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源85] 【GitHub-alantang1977/pg/ac8a6712b7339279405ad4ec4812d75094e48764/jsm.json】
[606/627] 节点测试... ✅ [常规健康] -> [自定义470] 【GitHub-lubin776/0/fc9a6d20e5bb4c0d7235c1202ef46d1656274bdb/0/x5.json】
[607/627] 节点测试... ✅ [常规健康] -> [自定义471] 【GitHub-maoystv/6/374b419c36d65bea28019bae6e61c2f38e50f9da/9527.json】
[608/627] 节点测试... ✅ [常规健康] -> [自定义472] 【GitHub-lubin776/tvbox/594e9cc4ea546b9f88b7b6939acfb45740b11f6a/gx/0.json】
[609/627] 节点测试... ✅ [常规健康] -> [自定义473] 【GitHub-chh818/chh818.github.io/582b281db3b87bf715ebda3faed1147389b9b60e/7.json】
[610/627] 节点测试... ✅ [常规健康] -> [自定义474] 【GitHub-ne7359/tvurl/4328dc10aa1498e0ea707fb1b26fc299181633bc/XYQ.json】
[611/627] 节点测试... ✅ [常规健康] -> [自定义475] 【GitHub-hkuc/tvbox-config/047df4c149643cb8b3ff494a15d73146740cd3c3/tv/2/yw88075_js.json】
[612/627] 节点测试... ✅ [常规健康] -> [自定义476] 【GitHub-lubin776/0/fc9a6d20e5bb4c0d7235c1202ef46d1656274bdb/0/x4pro4k.json】
[613/627] 节点测试... ✅ [常规健康] -> [自定义477] 【GitHub-xtv1/atv/0be76f813242a3a4b6a184dd6d585c7a7d855e3e/YJL/jthl.json】
[614/627] 节点测试... ✅ [常规健康] -> [自定义478] 【GitHub-jiaoshihao/tvboxs/4479c47623268c4326bfeb1e4508c45e13d5b109/9527.json】
[615/627] 节点测试... ✅ [常规健康] -> [自定义479] 【GitHub-amazonjdshop/tv/84fd1994f33d0a580993157483f45634610a9e2d/XYQ.json】
[616/627] 节点测试... ✅ [常规健康] -> [自定义480] 【GitHub-KAN314go/j/8a4a53e7993753a63b75e4902887940fb9a20fba/XYQ.json】
[617/627] 节点测试... ✅ [常规健康] -> [自定义481] 【GitHub-w0878512-glitch/tvbox-config/9ca91c0d997f333f8994561e0f4d0423e0d3b67f/XYQ.json】
[618/627] 节点测试... 🔞 [资源 - 命中"吃瓜"] -> [资源86] 【GitHub-yxy2015/1/9c076b9ca10d5a3fd671694adebfbd1d0b8010d5/MLH.json】
[619/627] 节点测试... ✅ [常规健康] -> [自定义482] 【GitHub-amazonjdshop/tv/84fd1994f33d0a580993157483f45634610a9e2d/js.json】
[620/627] 节点测试... ✅ [常规健康] -> [自定义483] 【GitHub-yxxyun/boxqist/939f803a08d84cecc19a5d0c173de167b55df728/XYQ.json】
[621/627] 节点测试... ✅ [常规健康] -> [自定义484] 【GitHub-yang2048/combine/410e00a2c0c8ae45bec6adb3664fef65433ca7f7/datas/蝴蝶影视纯净版2la.json】
[622/627] 节点测试... ✅ [常规健康] -> [自定义485] 【GitHub-jiusanzhou/tvbox/484bba7ba7f26b3775d202566df5a57cfdc7b192/tvbox.json】
[623/627] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源87] 【GitHub-jishitang/Tool/7916a681b1000d974f15e996bbce3f35c862f9f2/gat3/gat/xin(1).json】
[624/627] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源88] 【GitHub-lyqnihao/m3u8/c5c084b94ea680e5347b83007e7cd6669bc408b3/FGBLH/FG/海豚影视.json】
[625/627] 节点测试... ✅ [常规健康] -> [自定义486] 【GitHub-woshishiq1/hipy-drpy2/86cbaf76fdadf4b03eb5e478756f2005c705d8b6/aa999ok/CK/009/XC.json】
[626/627] 节点测试... ✅ [常规健康] -> [自定义487] 【GitHub-xiaosa87/box/fc113d62ecb1f2332c0c4dd164cef40a26faa32a/ceshi1.json】
[627/627] 节点测试... ❌ [失效剔除] -> [剔除52] 【GitHub-arandomguyhere/Google-News-Scraper/43c0dcf05bba04cbc83d910e68374348e0a0a931/archives/20250923_091456/news_20250923_091456.json】

=================== 聚合排查报告 (严格标准 + 极速响应) ===================
✅ 存活常规健康源: 487 个
🔞 存活成人隔离源: 88 个
❌ 确认完全无法访问/非TVBox结构: 52 个
------------------------------------------------------------------
💾 保存最新纯净文件: multisite_proxy_latest.json (487 条)
💾 保存最新纯净文件: multisite_github_latest.json (487 条)
💾 保存最新纯净文件: multisite_adult_proxy_latest.json (88 条)
💾 保存最新纯净文件: multisite_adult_github_latest.json (88 条)
💾 保存最新纯净文件: multisite_invalid_proxy_latest.json (52 条)
💾 保存最新纯净文件: multisite_invalid_github_latest.json (52 条)
