🚀 开始处理 TVBox 配置文件 (最新资源倒序 + 多重 CDN 校验)...

📦 历史加载：读取到历史已知接口 679 条。
🔍 开始检索 GitHub Code Search API (⚡已开启最新资源优先模式)...
[494/714] 节点测试... ✅ [常规健康] -> [自定义492] 【GitHub-lubin776/0/5019f1d75b16dae0127088981096d98d887bb7ed/0/x5.json】
[495/714] 节点测试... ✅ [常规健康] -> [自定义493] 【GitHub-maoystv/6/84fee096d66ad8c29c2fc84caf1677a7ffd2b271/9527.json】
[496/714] 节点测试... ✅ [常规健康] -> [自定义494] 【GitHub-lubin776/tvbox/f993e0f7e4613a0cf6e1886baa379b4469a5fe37/gx/0.json】
[497/714] 节点测试... ❌ [失效剔除] -> [剔除3] 【GitHub-swhtv/111/1efd88ada8f24f16fac67b2f1bbe0fe44b05a2ee/jl2.json】
[498/714] 节点测试... ✅ [常规健康] -> [自定义495] 【GitHub-asxs123/mytvboxlist/8f346763bc29dffe0fde2b9feaa0e1a1a8ddefaf/tvboxlist/二哈线路.json】
[499/714] 节点测试... ✅ [常规健康] -> [自定义496] 【GitHub-ne7359/tvurl/492ad9dbfe8171b4dede339f1e2254483288ceda/XYQ.json】
[500/714] 节点测试... ✅ [常规健康] -> [自定义497] 【GitHub-hkuc/tvbox-config/8f46a98c60697734374e99ac38d0d8598be52478/tv/2/yw88075_js.json】
[501/714] 节点测试... ✅ [常规健康] -> [自定义498] 【GitHub-lubin776/0/5019f1d75b16dae0127088981096d98d887bb7ed/0/x4pro4k.json】
[502/714] 节点测试... ✅ [常规健康] -> [自定义499] 【GitHub-amazonjdshop/tv/8233e019dcfca5cf300a30b9772f5f181e3c922b/XYQ.json】
[503/714] 节点测试... ✅ [常规健康] -> [自定义500] 【GitHub-amazonjdshop/tv/8233e019dcfca5cf300a30b9772f5f181e3c922b/js.json】
[504/714] 节点测试... ✅ [常规健康] -> [自定义501] 【GitHub-yxxyun/boxqist/e95e359a56a8c917e046ea6a117f491cd183e776/XYQ.json】
[505/714] 节点测试... ✅ [常规健康] -> [自定义502] 【GitHub-woshishiq1/hipy-drpy2/1b645391034b8325be110b3f38b2cd1f24ea9341/aa999ok/CK/009/XC.json】
[506/714] 节点测试... ✅ [常规健康] -> [自定义503] 【GitHub-jj00780078/jj00780078.github.io/729c365c3f75cedf6b81f002b90a44e646b729b1/a4.json】
[507/714] 节点测试... ✅ [常规健康] -> [自定义504] 【GitHub-kvinsun/tvbox/7d23d9e177ac36512312737ee2612ef50e5b639b/tvbox.json】
[508/714] 节点测试... ✅ [常规健康] -> [自定义505] 【GitHub-xiongjian83/TvBox/a45ff548add955dc3dcdcea2a1ebc4c524dcebd0/19.json】
[509/714] 节点测试... ✅ [常规健康] -> [自定义506] 【GitHub-alantang1977/X/da0d5a722a0095b5b5c86fb51ba1c536ea466c58/vox.json】
[510/714] 节点测试... ✅ [常规健康] -> [自定义507] 【GitHub-xiongjian83/TvBox/a45ff548add955dc3dcdcea2a1ebc4c524dcebd0/18/19.json】
[511/714] 节点测试... ✅ [常规健康] -> [自定义508] 【GitHub-xiongjian83/TvBox/a45ff548add955dc3dcdcea2a1ebc4c524dcebd0/X.json】
[512/714] 节点测试... ✅ [常规健康] -> [自定义509] 【GitHub-swhtv/111/1b7d6ce872cfc11f02bfafa984fe48dc94be416f/fj.json】
[513/714] 节点测试... ✅ [常规健康] -> [自定义510] 【GitHub-ncnc8388/ncnc8388.github.io/7e1946193a43061eb8182b20f4679894918ba43c/0730.json】
[514/714] 节点测试... ✅ [常规健康] -> [自定义511] 【GitHub-lubin776/0/5327959ed49fe2d76bf673c59ee0d59891c3e5c4/0/x5.json】
[515/714] 节点测试... ✅ [常规健康] -> [自定义512] 【GitHub-maoystv/6/15058f5bbe4fbec56679845cf542d4a4ab1a4d3f/9527.json】
[516/714] 节点测试... ✅ [常规健康] -> [自定义513] 【GitHub-swhtv/111/1b7d6ce872cfc11f02bfafa984fe48dc94be416f/jl2.json】
[517/714] 节点测试... ✅ [常规健康] -> [自定义514] 【GitHub-hkuc/tvbox-config/be91de69f6cb3a65b91ba3a69a1128fb25d8c776/tv/2/yw88075_js.json】
[518/714] 节点测试... ✅ [常规健康] -> [自定义515] 【GitHub-lubin776/0/5327959ed49fe2d76bf673c59ee0d59891c3e5c4/0/x4pro4k.json】
[519/714] 节点测试... ✅ [常规健康] -> [自定义516] 【GitHub-ls125781003/tbapi2/4a8060c434dcce6ab9121580cd4a961ad8248bca/xiaosa/api.json】
[520/714] 节点测试... ✅ [常规健康] -> [自定义517] 【GitHub-amazonjdshop/tv/676542b121cdb33fcd41ce3739bebb23a25e5db0/XYQ.json】
[521/714] 节点测试... ✅ [常规健康] -> [自定义518] 【GitHub-amazonjdshop/tv/676542b121cdb33fcd41ce3739bebb23a25e5db0/js.json】
[522/714] 节点测试... ✅ [常规健康] -> [自定义519] 【GitHub-tianjitop/llllo/e02ce217ec0901b0c7934e01b22c9db1be28c8ec/api.json】
[523/714] 节点测试... ✅ [常规健康] -> [自定义520] 【GitHub-woshishiq1/hipy-drpy2/a7302c8bb5ae37f9fbd9f790eeb58035e2fa8f2a/aa999ok/CK/009/XC.json】
[524/714] 节点测试... ✅ [常规健康] -> [自定义521] 【GitHub-accvoid/rptv/ac557603ec72a776c5baade82c37292c55449ed9/alantang1977/X.json】
[525/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源1] 【GitHub-FreeDTV/FreeD/2511407b95ec434cf5d9e65f36aac63141c4a7ba/box.json】
[526/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源2] 【GitHub-alantang1977/X/9ee7f16887dd21a82be52ce26839d074c9b86e4f/py.json】
[527/714] 节点测试... 🔞 [资源 - 命中"三级"] -> [资源3] 【GitHub-bluefriendCN/set/a901e6592b8687c3ff2a38ca10e68957f8773d2c/ma.json】
[528/714] 节点测试... 🔞 [资源 - 命中"强奸乱伦"] -> [资源4] 【GitHub-dlgt7/TVbox-interface/97fe47b35445f485ee6f323e46f3a78eecec2464/jj.json】
[529/714] 节点测试... 🔞 [资源 - 命中"成人"] -> [资源5] 【GitHub-cnnbgo/tvbox/f2afa9065deb1c2c2341df2776abdc6b02c5913f/x.json】
[530/714] 节点测试... 🔞 [资源 - 命中"强奸乱伦"] -> [资源6] 【GitHub-13998394872/TVBox/b01776dccb8d49b6b8fca60657a95bfd84196d44/PF.json】
[531/714] 节点测试... 🔞 [资源 - 命中"麻豆"] -> [资源7] 【GitHub-s14685/tv/ba297bfa6cc669ab89a55dc8c543831af1c022c4/xc.json】
[532/714] 节点测试... 🔞 [资源 - 命中"三级"] -> [资源8] 【GitHub-tv189ymail/2023/733130dbe85b924da2d7092be1e69b97bb877cce/6/18.json】
[533/714] 节点测试... 🔞 [资源 - 命中"天美"] -> [资源9] 【GitHub-13998394872/TVBox/b01776dccb8d49b6b8fca60657a95bfd84196d44/PG.json】
[534/714] 节点测试... 🔞 [资源 - 命中"麻豆"] -> [资源10] 【GitHub-ediart/tvbox/f4f24a764639d22c40f6c5b1c72b187032fdf9a9/T4.json】
[535/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源11] 【GitHub-alantang1977/pg/968c6287a357c3229f14fc0755d4f17a1c3c596f/jsm.json】
[536/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源12] 【GitHub-Newtxin/tvbox/d07b4c987056fba4af1ce5ca7c139161c9b11972/0501.json】
[537/714] 节点测试... 🔞 [资源 - 命中"成人"] -> [资源13] 【GitHub-xiaoxiaoxiaodeseyixia/see1see/64e63f1fcfe6aa032345df1033318b3553448723/looklook/TVbox/adult.json】
[538/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源14] 【GitHub-nesszby/cla/e455a31e8eab0b57db32d8c7d7e7e09ac00baf84/vip.json】
[539/714] 节点测试... 🔞 [资源 - 命中"少女"] -> [资源15] 【GitHub-Heiwk/YUlong/9f585b9b65362747b00d81c26a94cb0de90bbca8/ss/fm.json】
[540/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源16] 【GitHub-AA999OK/TVBOX/79bb2513c5c470e4614eaaed7b3454be541e9c37/CK/011/仅供测试.json】
[541/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源17] 【GitHub-lyqnihao/m3u8/c9b1b2562342ce1e16494b719a2c7aa632c4dc2b/FGBLH/FG/海豚影视.json】
[542/714] 节点测试... 🔞 [资源 - 命中"强奸乱伦"] -> [资源18] 【GitHub-wnddwc/daiweichun/164cc8054903fd8e79c4ba32efac9e2c22dc0597/daiweichun.json】
[543/714] 节点测试... 🔞 [资源 - 命中"强奸乱伦"] -> [资源19] 【GitHub-wzxxcz/xcz202508281/76c4228891a958ae39000cbdb607b85f370f0250/jj.json】
[544/714] 节点测试... 🔞 [资源 - 命中"强奸乱伦"] -> [资源20] 【GitHub-AlanTse1314/13998394872-TVBox/b01776dccb8d49b6b8fca60657a95bfd84196d44/PF.json】
[545/714] 节点测试... 🔞 [资源 - 命中"成人"] -> [资源21] 【GitHub-tv189ymail/2023/733130dbe85b924da2d7092be1e69b97bb877cce/BDB/DY2/FL1-4.json】
[546/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源22] 【GitHub-KAN314go/23/086eed7e9132d9276853ff417d72062273ee1297/py.json】
[547/714] 节点测试... 🔞 [资源 - 命中"天美"] -> [资源23] 【GitHub-AlanTse1314/13998394872-TVBox/b01776dccb8d49b6b8fca60657a95bfd84196d44/PG.json】
[548/714] 节点测试... 🔞 [资源 - 命中"福利"] -> [资源24] 【GitHub-qgys/qgys/25685f6797f72759ac9ecf85006f4f7f2a2aa2c1/fm.json】
[549/714] 节点测试... 🔞 [资源 - 命中"中文字幕"] -> [资源25] 【GitHub-13174771/tvboxlist/9b7cd3f60c7f568666713dfce80d09ab0beaf5bc/18+.json】
[550/714] 节点测试... 🔞 [资源 - 命中"麻豆"] -> [资源26] 【GitHub-24090144d/tv/0fe40dfae7f23a9253038644537b41a627bcd3ae/xc.json】
[551/714] 节点测试... 🔞 [资源 - 命中"SM"] -> [资源27] 【GitHub-hstsws/zy/9861fbfb4e8e08c6b51297b644a0c431894f0870/ysj/yeshijieB.json】
[552/714] 节点测试... 🔞 [资源 - 命中"SM"] -> [资源28] 【GitHub-madaodei/xx/c1e2963336f957e59caf52752a11358e9a79e3bc/ysj/yeshijieB.json】
[553/714] 节点测试... 🔞 [资源 - 命中"天美"] -> [资源29] 【GitHub-blackDawn-sun/tvbox/09fb04b0d179895bff2c5e0a1da228e757d261ee/sgdc1129/简影/zjys.json】
[554/714] 节点测试... 🔞 [资源 - 命中"成人"] -> [资源30] 【GitHub-wzxxcz/cc2/69a82826d07a252c280263682b0c4cd71e237b0f/sgdc10-3/道长/daozhang.json】
[555/714] 节点测试... 🔞 [资源 - 命中"福利"] -> [资源31] 【GitHub-kxbperfect/kxb/206cc7460a71eaf40bc94394614fa617bd20b9b8/2.json】
[556/714] 节点测试... 🔞 [资源 - 命中"成人"] -> [资源32] 【GitHub-wzxxcz/cc1/c6d08d3f4f1be75475612d0912ead10382d27e29/sgdc10-3/道长/daozhang.json】
[557/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源33] 【GitHub-alantang1977/X/05b1444761b0e098682098f5bd0cae837cdfc48d/py.json】
[558/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源34] 【GitHub-alantang1977/X/e7b24ccf28eef2014580e8c85757162cc06c5285/py.json】
[559/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源35] 【GitHub-alantang1977/pg/bf9deed35eeeb5bbeebd606c1895fb8794833226/jsm.json】
[560/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源36] 【GitHub-lyqnihao/m3u8/2b280505f62e210534dca77b93b025f0ae98620a/FGBLH/FG/海豚影视.json】
[561/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源37] 【GitHub-lyqnihao/m3u8/b9c69e8762d05a0374d42e47c8502a33bda9fa45/FGBLH/FG/海豚影视.json】
[562/714] 节点测试... 🔞 [资源 - 命中"三级"] -> [资源38] 【GitHub-bluefriendCN/set/cd0ea58350f4654054b5f452a76f39bba793448e/ma.json】
[563/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源39] 【GitHub-alantang1977/pg/08047e18156a5b50f285cf3c0b7819020b148ae0/jsm.json】
[564/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源40] 【GitHub-lyqnihao/m3u8/b8fdd320da91054e9f7f626c970890e593dec61a/FGBLH/FG/海豚影视.json】
[565/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源41] 【GitHub-alantang1977/X/4f263102ba66b9067149cca2a6c92019a236b494/py.json】
[566/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源42] 【GitHub-alantang1977/pg/7b8be7c1f4771362d001c690e873ff1d835d62fa/jsm.json】
[567/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源43] 【GitHub-lyqnihao/m3u8/964e79c7c689265eb6a66171800799e8738f9e73/FGBLH/FG/海豚影视.json】
[568/714] 节点测试... 🔞 [资源 - 命中"三级"] -> [资源44] 【GitHub-bluefriendCN/set/b13b87682417c2c9cbde7e41afcc1b9a2bbcdf6a/ma.json】
[569/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源45] 【GitHub-alantang1977/pg/43253fb5d15fcfbb1dc9acdf3117fba49aca577b/jsm.json】
[570/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源46] 【GitHub-lyqnihao/m3u8/d03b0b5ecfe7600eed6a11f6ff81dc11227b297a/FGBLH/FG/海豚影视.json】
[571/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源47] 【GitHub-alantang1977/X/424c6c5af466c057eb53f29a965c7cae54a65770/py.json】
[572/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源48] 【GitHub-alantang1977/pg/0d76fb3c294620f3f15cc7bcecbce5cbaa59449f/jsm.json】
[573/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源49] 【GitHub-jishitang/Tool/f09f66bcfec4f045b8be0155e61d81c387ba3e01/gat3/gat/xin(1).json】
[574/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源50] 【GitHub-lyqnihao/m3u8/9e27fdad6ab2f4ca1dae82291f36f097550192a6/FGBLH/FG/海豚影视.json】
[575/714] 节点测试... 🔞 [资源 - 命中"福利"] -> [资源51] 【GitHub-wzxxcz/cc2/69a82826d07a252c280263682b0c4cd71e237b0f/sgdc2502-3/向雅晴/xiangyaqing.json】
[576/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源52] 【GitHub-alantang1977/X/d780e5f8e2aba5ad18636b3485ebfab76f2e9f1b/py.json】
[577/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源53] 【GitHub-alantang1977/pg/a25a6de23f9f670787308e8f762c3b7568903866/jsm.json】
[578/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源54] 【GitHub-jishitang/Tool/5e41dc1836aaefc13ab83ff4d24046b090c063c3/gat3/gat/xin(1).json】
[579/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源55] 【GitHub-lyqnihao/m3u8/082daa527a1828f0469a04e366d6061010d6e0fa/FGBLH/FG/海豚影视.json】
[580/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源56] 【GitHub-alantang1977/X/ba6191dc5f2aa6e4f079cea8214f9f51759e3029/py.json】
[581/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源57] 【GitHub-alantang1977/pg/7ceaae6ce38bfc4c3711abbf08bb5af2188a0025/jsm.json】
[582/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源58] 【GitHub-jishitang/Tool/9fe13bbd6739f074efc631dd75a07f583f2d321c/gat3/gat/xin(1).json】
[583/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源59] 【GitHub-lyqnihao/m3u8/50165e5c1af5d1905224a8589ab7f189510897a7/FGBLH/FG/海豚影视.json】
[584/714] 节点测试... 🔞 [资源 - 命中"吃瓜"] -> [资源60] 【GitHub-yxy2015/1/8646e69d6e1e18651126e2693cd12bf61f26a3aa/MLH.json】
[585/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源61] 【GitHub-alantang1977/pg/47d0ee34e07ac54c31bc570453044a1f5f43e627/jsm.json】
[586/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源62] 【GitHub-jishitang/Tool/96da41fd04628f0bf485babd71e9aca7b306fd19/gat3/gat/xin(1).json】
[587/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源63] 【GitHub-lyqnihao/m3u8/c9dd685bec1ec9e3b170c78e3c40f2073ebf3682/FGBLH/FG/海豚影视.json】
[588/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源64] 【GitHub-alantang1977/X/046447ef3d40340ab022cbde8ce77ebf749ee318/py.json】
[589/714] 节点测试... 🔞 [资源 - 命中"成人"] -> [资源65] 【GitHub-cnnbgo/tvbox/cf31cb7a0186eab20588db391e7b83695d71918a/x.json】
[590/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源66] 【GitHub-alantang1977/pg/d582390d819cf5f0e90f3716efaa778fe8eb27bf/jsm.json】
[591/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源67] 【GitHub-jishitang/Tool/1a80da5514a269c344b21a853d23b8630980464f/gat3/gat/xin(1).json】
[592/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源68] 【GitHub-lyqnihao/m3u8/8e937d176cfbef96177ea6cdc9d524446a7d1674/FGBLH/FG/海豚影视.json】
[593/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源69] 【GitHub-alantang1977/pg/3882454ea1856bfbb4c44488842e16b60e23674d/jsm.json】
[594/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源70] 【GitHub-jishitang/Tool/2a0d598a87a3fd3276a88758add441c815b27d64/gat3/gat/xin(1).json】
[595/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源71] 【GitHub-lyqnihao/m3u8/0d42c41809607fd1cb8421955dd90dfd0cb9f865/FGBLH/FG/海豚影视.json】
[596/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源72] 【GitHub-NoviceDai/PrivateTvbox/659c9cb4fcf71bfcd5a92b66817e38e7fe0eb457/pg/jsmd.json】
[597/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源73] 【GitHub-alantang1977/X/a938821903990fb71f5be5866817722182e3e625/py.json】
[598/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源74] 【GitHub-alantang1977/pg/9d202aae9cfdb81f1044523976a121ce591c29b3/jsm.json】
[599/714] 节点测试... 🔞 [资源 - 命中"吃瓜"] -> [资源75] 【GitHub-yxy2015/1/62012df73b7d800929d750e897d12afa288d2eb1/MLH.json】
[600/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源76] 【GitHub-jishitang/Tool/efecab08fd26b1460b4037e2354cf40917479e97/gat3/gat/xin(1).json】
[601/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源77] 【GitHub-lyqnihao/m3u8/0208b9b6204e9bfe4d4bd2b689ee18051265a8f4/FGBLH/FG/海豚影视.json】
[602/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源78] 【GitHub-alantang1977/X/a5abbcf34fd5302aec1502dc742590d7cd9959b7/py.json】
[603/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源79] 【GitHub-alantang1977/pg/0a37306292ad4ccd1aaa54f9657d3c22cd7df46d/jsm.json】
[604/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源80] 【GitHub-jishitang/Tool/c3bd53113eff03cc7bdccbb2413bb3b969131863/gat3/gat/xin(1).json】
[605/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源81] 【GitHub-lyqnihao/m3u8/4f80a52cf1fe69bd88c59d6a59d6d0a100c6661d/FGBLH/FG/海豚影视.json】
[606/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源82] 【GitHub-alantang1977/X/0fcf5ed44566a818330c42fbc3a781ed1da30029/py.json】
[607/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源83] 【GitHub-alantang1977/pg/ac8a6712b7339279405ad4ec4812d75094e48764/all.json】
[608/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源84] 【GitHub-cluntop/tvbox/dcca21d4d56458f893585b87eb4c1e34106b03a4/jsm.json】
[609/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源85] 【GitHub-alantang1977/pg/ac8a6712b7339279405ad4ec4812d75094e48764/jsm.json】
[610/714] 节点测试... 🔞 [资源 - 命中"吃瓜"] -> [资源86] 【GitHub-yxy2015/1/9c076b9ca10d5a3fd671694adebfbd1d0b8010d5/MLH.json】
[611/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源87] 【GitHub-jishitang/Tool/7916a681b1000d974f15e996bbce3f35c862f9f2/gat3/gat/xin(1).json】
[612/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源88] 【GitHub-lyqnihao/m3u8/c5c084b94ea680e5347b83007e7cd6669bc408b3/FGBLH/FG/海豚影视.json】
[613/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源89] 【GitHub-alantang1977/pg/265642e4429d06956bb8295cc8c255e847c40972/all.json】
[614/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源90] 【GitHub-cluntop/tvbox/7cf218d1b3b96851378425f4bee0652f3e77fb1c/jsm.json】
[615/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源91] 【GitHub-alantang1977/pg/265642e4429d06956bb8295cc8c255e847c40972/jsm.json】
[616/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源92] 【GitHub-jishitang/Tool/2077626e9e74a21418c86197414654a9b7858aa9/gat3/gat/xin(1).json】
[617/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源93] 【GitHub-lyqnihao/m3u8/52abf5f2b861a5a97f4984e4cb7ae55196dffb29/FGBLH/FG/海豚影视.json】
[618/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源94] 【GitHub-alantang1977/pg/bfdef97959a4ed76f6dd08c8020c82b20f683614/all.json】
[619/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源95] 【GitHub-alantang1977/pg/bfdef97959a4ed76f6dd08c8020c82b20f683614/jsm.json】
[620/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源96] 【GitHub-jishitang/Tool/f4ca03356f2bbdb524ef775f8bf5cf5892cfee14/gat3/gat/xin(1).json】
[621/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源97] 【GitHub-lyqnihao/m3u8/d82fb8431fb4a9962445370e8c564520351ffb52/FGBLH/FG/海豚影视.json】
[622/714] 节点测试... ✅ [常规健康] -> [自定义522] 【GitHub-KAN314go/C/77409231b16b443d192f3118e90d82afc833a28e/box原.json】
[623/714] 节点测试... ❌ [失效剔除] -> [剔除4] 【GitHub-hainanpc/TVB/3b4b5eb6dbff65c87ec819a6d3b42866fe31bafa/sun.json】
[624/714] 节点测试... ❌ [失效剔除] -> [剔除5] 【GitHub-hainanpc/TVB/3b4b5eb6dbff65c87ec819a6d3b42866fe31bafa/box.json】
[625/714] 节点测试... ❌ [失效剔除] -> [剔除6] 【GitHub-hainanpc/TVB/3b4b5eb6dbff65c87ec819a6d3b42866fe31bafa/top93.json】
[626/714] 节点测试... ❌ [失效剔除] -> [剔除7] 【GitHub-zengjian03/hanbox/581daf13cdab586830f6b3872a99f81975f44ac9/630.json】
[627/714] 节点测试... ❌ [失效剔除] -> [剔除8] 【GitHub-zengjian03/hanbox/581daf13cdab586830f6b3872a99f81975f44ac9/0717.json】
[628/714] 节点测试... ❌ [失效剔除] -> [剔除9] 【GitHub-zengjian03/hanbox/581daf13cdab586830f6b3872a99f81975f44ac9/jk/TVbox.json】
[629/714] 节点测试... ❌ [失效剔除] -> [剔除10] 【GitHub-xiongjian83/TvBox/d16a21043d9dd9cc3420643f2c7015b34b813e70/YZ.json】
[630/714] 节点测试... ❌ [失效剔除] -> [剔除11] 【GitHub-muzi08168/leeTVBoxResource/1a08712c1c80bf64fb29daf2e058345c6a8f48cc/ziyou.json】
[631/714] 节点测试... ❌ [失效剔除] -> [剔除12] 【GitHub-Sourav9063/ftp_searcher/39dff8249de3dcf86efc8b51ce635b4a92ec0950/globalMedia.json】
[632/714] 节点测试... ❌ [失效剔除] -> [剔除13] 【GitHub-surgepro/sing-box-ruleset/ae89e6772bbccc47b1413a122f7a49aa4feaf387/rule/ProxyGFWlist.json】
[633/714] 节点测试... ❌ [失效剔除] -> [剔除14] 【GitHub-arandomguyhere/Google-News-Scraper/b10b95ed7a3c2173e496168b9a73faa0bd58b558/archives/20250923_091456/news_20250923_091456.json】
[634/714] 节点测试... ❌ [失效剔除] -> [剔除15] 【GitHub-meetyan/news/f7b0f4c6a89a19cfc10a76dcfa4d9cdae71e2daf/src/results/github-trending/2022-11-15.json】
[635/714] 节点测试... ❌ [失效剔除] -> [剔除16] 【GitHub-moringspeaker/Play_Store_Spider/0188166eef2bce231d55bf8413cea4b893c88979/data/list_validity_285000-289999.json】
[636/714] 节点测试... ❌ [失效剔除] -> [剔除17] 【GitHub-luma/webrtc/e541b4e11bcad83b881337eb09896f03943f6745/src/chromium/src/tools/perf/page_sets/alexa1-10000-urls.json】
[637/714] 节点测试... ❌ [失效剔除] -> [剔除18] 【GitHub-xiongjian83/TvBox/e4aeee835df0e7739792a3142b0995a854886540/YZ.json】
[638/714] 节点测试... ❌ [失效剔除] -> [剔除19] 【GitHub-arandomguyhere/Google-News-Scraper/ca82025de574e93df8a1585b4e639eccd9a95952/archives/20250923_091456/news_20250923_091456.json】
[639/714] 节点测试... ❌ [失效剔除] -> [剔除20] 【GitHub-xiongjian83/TvBox/db53fa2310f0a353d43c325251e6ee555ddb7d8a/YZ.json】
[640/714] 节点测试... ❌ [失效剔除] -> [剔除21] 【GitHub-arandomguyhere/Google-News-Scraper/1fe414be3fea1712150e77ad7d6b525360ec2221/archives/20250923_091456/news_20250923_091456.json】
[641/714] 节点测试... ❌ [失效剔除] -> [剔除22] 【GitHub-cs3306/singbox-rules-converter/2f05b6a99b6331cd142e1ca14e746377fa4a14d6/output/acl4ssr/Providers/ProxyGFWlist.json】
[642/714] 节点测试... ❌ [失效剔除] -> [剔除23] 【GitHub-xiongjian83/TvBox/518340d006d4437b5797b641564667199dccc5dc/YZ.json】
[643/714] 节点测试... ❌ [失效剔除] -> [剔除24] 【GitHub-Centralmatrix3/Matrix-io/b91b52f017561f9394ecbcc50547660a7de9e68e/Sing-box/Ruleset/GreatFireWall.json】
[644/714] 节点测试... ❌ [失效剔除] -> [剔除25] 【GitHub-arandomguyhere/Google-News-Scraper/fc50f3fd4f3dcc873db9b8b14b7c8c9327eb4240/archives/20250923_091456/news_20250923_091456.json】
[645/714] 节点测试... ❌ [失效剔除] -> [剔除26] 【GitHub-XiaoHaiSly/proxy/fa07caab8c054d5918344c7bb5d8a2018d97c0bb/rules/singbox/domain/gfw.json】
[646/714] 节点测试... ❌ [失效剔除] -> [剔除27] 【GitHub-xiongjian83/TvBox/2940f1c20c67325b4410becdf82a7f3872a316a3/YZ.json】
[647/714] 节点测试... ❌ [失效剔除] -> [剔除28] 【GitHub-arandomguyhere/Google-News-Scraper/d3df89dfacdf9f167f0989a80a7c7eb04d405ebb/archives/20250923_091456/news_20250923_091456.json】
[648/714] 节点测试... ❌ [失效剔除] -> [剔除29] 【GitHub-xiongjian83/TvBox/e7b08c22eb933c68e41557b207f895a9ab865473/YZ.json】
