🚀 开始处理 TVBox 配置文件 (最新资源倒序 + 多重 CDN 校验)...

📦 历史加载：读取到历史已知接口 1977 条。
🔍 开始检索 GitHub Code Search API (⚡已开启最新资源优先模式)...
[1595/2001] 节点测试... ❌ [失效剔除] -> [剔除15] 【GitHub-alantang1977/X/4f263102ba66b9067149cca2a6c92019a236b494/vox.json】
[1596/2001] 节点测试... ❌ [失效剔除] -> [剔除16] 【GitHub-alantang1977/X/424c6c5af466c057eb53f29a965c7cae54a65770/vox.json】
[1597/2001] 节点测试... ❌ [失效剔除] -> [剔除17] 【GitHub-alantang1977/X/d780e5f8e2aba5ad18636b3485ebfab76f2e9f1b/vox.json】
[1598/2001] 节点测试... ❌ [失效剔除] -> [剔除18] 【GitHub-alantang1977/X/ba6191dc5f2aa6e4f079cea8214f9f51759e3029/vox.json】
[1599/2001] 节点测试... ❌ [失效剔除] -> [剔除19] 【GitHub-alantang1977/X/046447ef3d40340ab022cbde8ce77ebf749ee318/vox.json】
[1600/2001] 节点测试... ❌ [失效剔除] -> [剔除20] 【GitHub-alantang1977/X/a938821903990fb71f5be5866817722182e3e625/vox.json】
[1601/2001] 节点测试... ❌ [失效剔除] -> [剔除21] 【GitHub-alantang1977/X/a5abbcf34fd5302aec1502dc742590d7cd9959b7/vox.json】
[1602/2001] 节点测试... ❌ [失效剔除] -> [剔除22] 【GitHub-alantang1977/X/0fcf5ed44566a818330c42fbc3a781ed1da30029/vox.json】
[1603/2001] 节点测试... ❌ [失效剔除] -> [剔除23] 【GitHub-alantang1977/X/da0d5a722a0095b5b5c86fb51ba1c536ea466c58/vox.json】
[1604/2001] 节点测试... ❌ [失效剔除] -> [剔除24] 【GitHub-alantang1977/X/da73be76c5a588df86b034e1cec00f2a78fa0295/vox.json】
[1605/2001] 节点测试... ❌ [失效剔除] -> [剔除25] 【GitHub-alantang1977/X/d427200fc13867777a1a0fb9157190a115eb8c1c/vox.json】
[1606/2001] 节点测试... ❌ [失效剔除] -> [剔除26] 【GitHub-alantang1977/X/93ada7968f97c61ecf4cce2daf4028945ebcb0a9/vox.json】
[1607/2001] 节点测试... ❌ [失效剔除] -> [剔除27] 【GitHub-alantang1977/X/355af69ec0a521d21efcde3a11f5e5eab403052d/vox.json】
[1608/2001] 节点测试... ❌ [失效剔除] -> [剔除28] 【GitHub-alantang1977/X/526527a34608bee81a02727f2dfdcd89c38faad5/vox.json】
[1609/2001] 节点测试... ❌ [失效剔除] -> [剔除29] 【GitHub-alantang1977/X/18e1f933914b0d0e9d1031d2e1240851667e4f00/vox.json】
[1610/2001] 节点测试... ❌ [失效剔除] -> [剔除30] 【GitHub-alantang1977/X/9397c8846c03cfb0518a2abdaf5238e318e3ad76/X.json】
[1611/2001] 节点测试... ❌ [失效剔除] -> [剔除31] 【GitHub-alantang1977/X/9397c8846c03cfb0518a2abdaf5238e318e3ad76/live/rihou.json】
[1612/2001] 节点测试... ❌ [失效剔除] -> [剔除32] 【GitHub-alantang1977/X/9397c8846c03cfb0518a2abdaf5238e318e3ad76/vox.json】
[1613/2001] 节点测试... ❌ [失效剔除] -> [剔除33] 【GitHub-alantang1977/X/9397c8846c03cfb0518a2abdaf5238e318e3ad76/fish.json】
[1614/2001] 节点测试... ❌ [失效剔除] -> [剔除34] 【GitHub-alantang1977/X/d9154ce318afdae748458cfd8f244da05cef7ef0/X.json】
[1615/2001] 节点测试... ❌ [失效剔除] -> [剔除35] 【GitHub-alantang1977/X/d9154ce318afdae748458cfd8f244da05cef7ef0/vox.json】
[1616/2001] 节点测试... ❌ [失效剔除] -> [剔除36] 【GitHub-alantang1977/X/1a003378deda7fc52ba3f307b1407f6e23310577/X.json】
[1617/2001] 节点测试... ❌ [失效剔除] -> [剔除37] 【GitHub-alantang1977/X/1a003378deda7fc52ba3f307b1407f6e23310577/vox.json】
[1618/2001] 节点测试... ❌ [失效剔除] -> [剔除38] 【GitHub-alantang1977/X/4d68897b0344c116ad876bcb7dc0ff6c9d1ee28f/X.json】
[1619/2001] 节点测试... ❌ [失效剔除] -> [剔除39] 【GitHub-alantang1977/X/4d68897b0344c116ad876bcb7dc0ff6c9d1ee28f/vox.json】
[1620/2001] 节点测试... ❌ [失效剔除] -> [剔除40] 【GitHub-alantang1977/X/f43afc4c064f4b27cc6ed3d366fc453e877504a5/vox.json】
[1621/2001] 节点测试... ❌ [失效剔除] -> [剔除41] 【GitHub-alantang1977/X/b91bb96c18723808c33d36a9d9edf5939d7bf3b5/vox.json】
[1622/2001] 节点测试... ❌ [失效剔除] -> [剔除42] 【GitHub-alantang1977/X/8eece38cd143d60590ce418cb2ada6b9d91ffffb/vox.json】
[1623/2001] 节点测试... ❌ [失效剔除] -> [剔除43] 【GitHub-alantang1977/X/cf1ad8f9f3641ccccd9ede56a35f288ff0e7f8d4/vox.json】
[1624/2001] 节点测试... ❌ [失效剔除] -> [剔除44] 【GitHub-alantang1977/X/348a7248c258d38897e12670e01a04a93604c3e1/vox.json】
[1625/2001] 节点测试... ❌ [失效剔除] -> [剔除45] 【GitHub-alantang1977/X/7d54696bd9653f2d5eba64a7cdd7289d3bb28ad9/vox.json】
[1626/2001] 节点测试... ❌ [失效剔除] -> [剔除46] 【GitHub-alantang1977/X/9ee7f16887dd21a82be52ce26839d074c9b86e4f/py.json】
[1627/2001] 节点测试... ❌ [失效剔除] -> [剔除47] 【GitHub-alantang1977/X/05b1444761b0e098682098f5bd0cae837cdfc48d/py.json】
[1628/2001] 节点测试... ❌ [失效剔除] -> [剔除48] 【GitHub-alantang1977/X/e7b24ccf28eef2014580e8c85757162cc06c5285/py.json】
[1629/2001] 节点测试... ❌ [失效剔除] -> [剔除49] 【GitHub-alantang1977/X/4f263102ba66b9067149cca2a6c92019a236b494/py.json】
[1630/2001] 节点测试... ❌ [失效剔除] -> [剔除50] 【GitHub-alantang1977/X/424c6c5af466c057eb53f29a965c7cae54a65770/py.json】
[1631/2001] 节点测试... ❌ [失效剔除] -> [剔除51] 【GitHub-jishitang/Tool/f09f66bcfec4f045b8be0155e61d81c387ba3e01/gat3/gat/xin(1).json】
[1632/2001] 节点测试... ❌ [失效剔除] -> [剔除52] 【GitHub-alantang1977/X/d780e5f8e2aba5ad18636b3485ebfab76f2e9f1b/py.json】
[1633/2001] 节点测试... ❌ [失效剔除] -> [剔除53] 【GitHub-jishitang/Tool/5e41dc1836aaefc13ab83ff4d24046b090c063c3/gat3/gat/xin(1).json】
[1634/2001] 节点测试... ❌ [失效剔除] -> [剔除54] 【GitHub-alantang1977/X/ba6191dc5f2aa6e4f079cea8214f9f51759e3029/py.json】
[1635/2001] 节点测试... ❌ [失效剔除] -> [剔除55] 【GitHub-jishitang/Tool/9fe13bbd6739f074efc631dd75a07f583f2d321c/gat3/gat/xin(1).json】
[1636/2001] 节点测试... ❌ [失效剔除] -> [剔除56] 【GitHub-jishitang/Tool/96da41fd04628f0bf485babd71e9aca7b306fd19/gat3/gat/xin(1).json】
[1637/2001] 节点测试... ❌ [失效剔除] -> [剔除57] 【GitHub-alantang1977/X/046447ef3d40340ab022cbde8ce77ebf749ee318/py.json】
[1638/2001] 节点测试... ❌ [失效剔除] -> [剔除58] 【GitHub-jishitang/Tool/1a80da5514a269c344b21a853d23b8630980464f/gat3/gat/xin(1).json】
[1639/2001] 节点测试... ❌ [失效剔除] -> [剔除59] 【GitHub-jishitang/Tool/2a0d598a87a3fd3276a88758add441c815b27d64/gat3/gat/xin(1).json】
[1640/2001] 节点测试... ❌ [失效剔除] -> [剔除60] 【GitHub-alantang1977/X/a938821903990fb71f5be5866817722182e3e625/py.json】
[1641/2001] 节点测试... ❌ [失效剔除] -> [剔除61] 【GitHub-jishitang/Tool/efecab08fd26b1460b4037e2354cf40917479e97/gat3/gat/xin(1).json】
[1642/2001] 节点测试... ❌ [失效剔除] -> [剔除62] 【GitHub-alantang1977/X/a5abbcf34fd5302aec1502dc742590d7cd9959b7/py.json】
[1643/2001] 节点测试... ❌ [失效剔除] -> [剔除63] 【GitHub-jishitang/Tool/c3bd53113eff03cc7bdccbb2413bb3b969131863/gat3/gat/xin(1).json】
[1644/2001] 节点测试... ❌ [失效剔除] -> [剔除64] 【GitHub-alantang1977/X/0fcf5ed44566a818330c42fbc3a781ed1da30029/py.json】
[1645/2001] 节点测试... ❌ [失效剔除] -> [剔除65] 【GitHub-jishitang/Tool/7916a681b1000d974f15e996bbce3f35c862f9f2/gat3/gat/xin(1).json】
[1646/2001] 节点测试... ❌ [失效剔除] -> [剔除66] 【GitHub-jishitang/Tool/2077626e9e74a21418c86197414654a9b7858aa9/gat3/gat/xin(1).json】
[1647/2001] 节点测试... ❌ [失效剔除] -> [剔除67] 【GitHub-jishitang/Tool/f4ca03356f2bbdb524ef775f8bf5cf5892cfee14/gat3/gat/xin(1).json】
[1648/2001] 节点测试... ❌ [失效剔除] -> [剔除68] 【GitHub-jishitang/Tool/b3ad8b10bde5634479eec2e339f6e6ba756186d3/gat3/gat/xin(1).json】
[1649/2001] 节点测试... ❌ [失效剔除] -> [剔除69] 【GitHub-jishitang/Tool/c7909f532322e64911218dd909bd5e2391346887/gat3/gat/xin(1).json】
[1650/2001] 节点测试... ❌ [失效剔除] -> [剔除70] 【GitHub-jishitang/Tool/ac11e639f5a78f41953de3544fd52e3b700f709c/gat3/gat/xin(1).json】
[1651/2001] 节点测试... ❌ [失效剔除] -> [剔除71] 【GitHub-jishitang/Tool/62ffc886c2feef96713cea535ff769f1f3ea875b/gat3/gat/xin(1).json】
[1652/2001] 节点测试... ❌ [失效剔除] -> [剔除72] 【GitHub-jishitang/Tool/16fcb80d208584ffd807d8afe32df34a27ce855a/gat3/gat/xin(1).json】
[1653/2001] 节点测试... ❌ [失效剔除] -> [剔除73] 【GitHub-jishitang/Tool/663e8b8b52cdd89ac90e98585c51b9f1d88fc552/gat3/gat/xin(1).json】
[1654/2001] 节点测试... ❌ [失效剔除] -> [剔除74] 【GitHub-jishitang/Tool/a62bfd64897a64c99c2b4cd5929b24e9c2b84be8/gat3/gat/xin(1).json】
[1655/2001] 节点测试... ❌ [失效剔除] -> [剔除75] 【GitHub-jishitang/Tool/b77ae02fff9173f0412a01b61597948980e06983/gat3/gat/xin(1).json】
[1656/2001] 节点测试... ❌ [失效剔除] -> [剔除76] 【GitHub-jishitang/Tool/d8bbe84d8dd1ad18f7a5927cc2a5c34da6ddc075/gat3/gat/xin(1).json】
[1657/2001] 节点测试... ❌ [失效剔除] -> [剔除77] 【GitHub-jishitang/Tool/2b277a2178831838b060dbd828863b810a800129/gat3/gat/xin(1).json】
[1658/2001] 节点测试... ❌ [失效剔除] -> [剔除78] 【GitHub-alantang1977/X/9397c8846c03cfb0518a2abdaf5238e318e3ad76/py.json】
[1659/2001] 节点测试... ❌ [失效剔除] -> [剔除79] 【GitHub-jishitang/Tool/9e1e5621b7e065b9c9b2bab9ccfa1a15cd73791d/gat3/gat/xin(1).json】
[1660/2001] 节点测试... ❌ [失效剔除] -> [剔除80] 【GitHub-jishitang/Tool/b7bd65990284c9f36cfc56fc205e8c2f88009999/gat3/gat/xin(1).json】
[1661/2001] 节点测试... ❌ [失效剔除] -> [剔除81] 【GitHub-jishitang/Tool/d1fb7546c074d77f4e4efcc172823f76384493f4/gat3/gat/xin(1).json】
[1662/2001] 节点测试... ❌ [失效剔除] -> [剔除82] 【GitHub-jishitang/Tool/b9f36fa1dabe2b03a8fadbc0f0201d72825ecb42/gat3/gat/xin(1).json】
[1663/2001] 节点测试... ❌ [失效剔除] -> [剔除83] 【GitHub-alantang1977/X/d9154ce318afdae748458cfd8f244da05cef7ef0/py.json】
[1664/2001] 节点测试... ❌ [失效剔除] -> [剔除84] 【GitHub-jishitang/Tool/0219819e5125a918bab28556dde95016abe7f126/gat3/gat/xin(1).json】
[1665/2001] 节点测试... ❌ [失效剔除] -> [剔除85] 【GitHub-alantang1977/X/1a003378deda7fc52ba3f307b1407f6e23310577/py.json】
[1666/2001] 节点测试... ❌ [失效剔除] -> [剔除86] 【GitHub-jishitang/Tool/a10241a69e0530518c27a4e28c7e7434cbacc486/gat3/gat/xin(1).json】
[1667/2001] 节点测试... ❌ [失效剔除] -> [剔除87] 【GitHub-jishitang/Tool/8c1a07fcac7c8c7b8ba017628fa26645cda87e7a/gat3/gat/xin(1).json】
[1668/2001] 节点测试... ❌ [失效剔除] -> [剔除88] 【GitHub-alantang1977/X/4d68897b0344c116ad876bcb7dc0ff6c9d1ee28f/py.json】
[1669/2001] 节点测试... ❌ [失效剔除] -> [剔除89] 【GitHub-jishitang/Tool/c2a8dc37dbec1b82b8ef955265559c6e60d911d8/gat3/gat/xin(1).json】
[1670/2001] 节点测试... ❌ [失效剔除] -> [剔除90] 【GitHub-alantang1977/X/f43afc4c064f4b27cc6ed3d366fc453e877504a5/py.json】
[1671/2001] 节点测试... ❌ [失效剔除] -> [剔除91] 【GitHub-jishitang/Tool/50c94f5bfd7c6b024698010a1318ca2411bc4542/gat3/gat/xin(1).json】
[1672/2001] 节点测试... ❌ [失效剔除] -> [剔除92] 【GitHub-alantang1977/X/b91bb96c18723808c33d36a9d9edf5939d7bf3b5/py.json】
[1673/2001] 节点测试... ❌ [失效剔除] -> [剔除93] 【GitHub-jishitang/Tool/1e98dab3959eb35f482f3f434cfcc4743eb9c946/gat3/gat/xin(1).json】
[1674/2001] 节点测试... ❌ [失效剔除] -> [剔除94] 【GitHub-jishitang/Tool/1a5fa82e162334799cec2cfda72e3e24c2c916bd/gat3/gat/xin(1).json】
[1675/2001] 节点测试... ❌ [失效剔除] -> [剔除95] 【GitHub-alantang1977/X/8eece38cd143d60590ce418cb2ada6b9d91ffffb/py.json】
[1676/2001] 节点测试... ❌ [失效剔除] -> [剔除96] 【GitHub-jishitang/Tool/a28940a0923c2e63ce2f17adbb2a6ed34516352b/gat3/gat/xin(1).json】
[1677/2001] 节点测试... ❌ [失效剔除] -> [剔除97] 【GitHub-jishitang/Tool/836ddf9b6bb25f40d046d9d6da8d1a42a1b327c1/gat3/gat/xin(1).json】
[1678/2001] 节点测试... ❌ [失效剔除] -> [剔除98] 【GitHub-alantang1977/X/cf1ad8f9f3641ccccd9ede56a35f288ff0e7f8d4/py.json】
[1679/2001] 节点测试... ❌ [失效剔除] -> [剔除99] 【GitHub-jishitang/Tool/571a32d74ef24d448422186b41e96ffc4ccc4995/gat3/gat/xin(1).json】
[1680/2001] 节点测试... ❌ [失效剔除] -> [剔除100] 【GitHub-alantang1977/X/348a7248c258d38897e12670e01a04a93604c3e1/py.json】
[1681/2001] 节点测试... ❌ [失效剔除] -> [剔除101] 【GitHub-jishitang/Tool/35c8beccda8f8fbb8981c6647cc6b71dac5e01db/gat3/gat/xin(1).json】
[1682/2001] 节点测试... ❌ [失效剔除] -> [剔除102] 【GitHub-alantang1977/X/7d54696bd9653f2d5eba64a7cdd7289d3bb28ad9/py.json】
[1683/2001] 节点测试... ❌ [失效剔除] -> [剔除103] 【GitHub-jishitang/Tool/8993eece7327d98c27f38ba0e4185d1bedb4b48f/gat3/gat/xin(1).json】
[1684/2001] 节点测试... ❌ [失效剔除] -> [剔除104] 【GitHub-tianjitop/llllo/e02ce217ec0901b0c7934e01b22c9db1be28c8ec/api.json】
[1685/2001] 节点测试... ❌ [失效剔除] -> [剔除105] 【GitHub-lg-yyds/tt123/928d8e5b22575d63136a3c294688863a342d986e/JN/lem.json】
[1686/2001] 节点测试... ❌ [失效剔除] -> [剔除106] 【GitHub-lg-yyds/tt123/928d8e5b22575d63136a3c294688863a342d986e/JN/tv.json】
[1687/2001] 节点测试... ❌ [失效剔除] -> [剔除107] 【GitHub-lg-yyds/tt123/928d8e5b22575d63136a3c294688863a342d986e/JN/ttt.json】
[1688/2001] 节点测试... ❌ [失效剔除] -> [剔除108] 【GitHub-lg-yyds/tt123/381228d1962c0a1968b419c17762b05337a22884/JN/lem.json】
[1689/2001] 节点测试... ❌ [失效剔除] -> [剔除109] 【GitHub-lg-yyds/tt123/381228d1962c0a1968b419c17762b05337a22884/JN/tv.json】
[1690/2001] 节点测试... ❌ [失效剔除] -> [剔除110] 【GitHub-lg-yyds/tt123/381228d1962c0a1968b419c17762b05337a22884/JN/ttt.json】
[1691/2001] 节点测试... ❌ [失效剔除] -> [剔除111] 【GitHub-lg-yyds/tt123/b8e27a83c1e2dd9ddc1d592a19155978f8a9534c/JN/lem.json】
[1692/2001] 节点测试... ❌ [失效剔除] -> [剔除112] 【GitHub-lg-yyds/tt123/b8e27a83c1e2dd9ddc1d592a19155978f8a9534c/JN/tv.json】
[1693/2001] 节点测试... ❌ [失效剔除] -> [剔除113] 【GitHub-lg-yyds/tt123/b8e27a83c1e2dd9ddc1d592a19155978f8a9534c/JN/ttt.json】
[1694/2001] 节点测试... ❌ [失效剔除] -> [剔除114] 【GitHub-GD2021/TVBOX/555e7ce8f731b6c69701a7c966bba981ddf10f3a/datas/cnb.json】
[1695/2001] 节点测试... ❌ [失效剔除] -> [剔除115] 【GitHub-rrzt/tvbox_collect/84d6fb4523e9482b2e5ea69033de83cfada5cf30/yjl/jthl.json】
[1696/2001] 节点测试... ❌ [失效剔除] -> [剔除116] 【GitHub-rrzt/tvbox_collect/84d6fb4523e9482b2e5ea69033de83cfada5cf30/yuanwangokkTV-BOX18/备份/tvboxTW/本地【天微VIP线】/api.json】
[1697/2001] 节点测试... ❌ [失效剔除] -> [剔除117] 【GitHub-rrzt/tvbox_collect/84d6fb4523e9482b2e5ea69033de83cfada5cf30/aa999ok/CK/009/XC.json】
[1698/2001] 节点测试... ❌ [失效剔除] -> [剔除118] 【GitHub-rrzt/tvbox_collect/f9e107cd9d16567e81013f699d5751830d1c2b37/yuanwangokkTV-BOX18/备份/tvboxTW/本地【天微VIP线】/api.json】
[1699/2001] 节点测试... ❌ [失效剔除] -> [剔除119] 【GitHub-rrzt/tvbox_collect/f9e107cd9d16567e81013f699d5751830d1c2b37/aa999ok/CK/009/XC.json】
[1700/2001] 节点测试... ❌ [失效剔除] -> [剔除120] 【GitHub-rrzt/tvbox_collect/3d6139ab5b1703bc43de53694da4acd029cdde36/yuanwangokkTV-BOX18/备份/tvboxTW/本地【天微VIP线】/api.json】
[1701/2001] 节点测试... ❌ [失效剔除] -> [剔除121] 【GitHub-rrzt/tvbox_collect/3d6139ab5b1703bc43de53694da4acd029cdde36/aa999ok/CK/009/XC.json】
[1702/2001] 节点测试... ❌ [失效剔除] -> [剔除122] 【GitHub-rrzt/tvbox_collect/3d6139ab5b1703bc43de53694da4acd029cdde36/ediart/TVBoxOSC/tvbox/xs.json】
[1703/2001] 节点测试... ❌ [失效剔除] -> [剔除123] 【GitHub-rrzt/tvbox_collect/3d6139ab5b1703bc43de53694da4acd029cdde36/ediart/TVBoxOSC/tvbox/api.json】
[1704/2001] 节点测试... ❌ [失效剔除] -> [剔除124] 【GitHub-zpc19870602/live/4dd54902fc8f156265fcc097d2a1c5dbd89ae0c3/PG.json】
[1705/2001] 节点测试... ❌ [失效剔除] -> [剔除125] 【GitHub-aweib888/zyclash/a591a58f6b6ab31bbbdc49f3d28d100b85967f5f/dkyt_clash/t4TV源.json】
[1706/2001] 节点测试... ❌ [失效剔除] -> [剔除126] 【GitHub-zpc19870602/live/a3e4e1087e3ad00f3cb33e99b894a56399f013c3/PG.json】
[1707/2001] 节点测试... ❌ [失效剔除] -> [剔除127] 【GitHub-YJL20190405/TVBOX/d49d8fdedf095ed4c76b665c0e560ca2e5bc4218/tvbox18.json】
[1708/2001] 节点测试... ❌ [失效剔除] -> [剔除128] 【GitHub-YJL20190405/TVBOX/d49d8fdedf095ed4c76b665c0e560ca2e5bc4218/py/ysm.json】
[1709/2001] 节点测试... ❌ [失效剔除] -> [剔除129] 【GitHub-YJL20190405/TVBOX/d49d8fdedf095ed4c76b665c0e560ca2e5bc4218/ysm.json】
[1710/2001] 节点测试... ❌ [失效剔除] -> [剔除130] 【GitHub-YJL20190405/TVBOX/d49d8fdedf095ed4c76b665c0e560ca2e5bc4218/jthl.json】
[1711/2001] 节点测试... ❌ [失效剔除] -> [剔除131] 【GitHub-YJL20190405/TVBOX/d49d8fdedf095ed4c76b665c0e560ca2e5bc4218/测试.json】
[1712/2001] 节点测试... ❌ [失效剔除] -> [剔除132] 【GitHub-YJL20190405/TVBOX/45e64bd492c201b23584a00bc843ba31612d4e4c/tvbox18.json】
[1713/2001] 节点测试... ❌ [失效剔除] -> [剔除133] 【GitHub-YJL20190405/TVBOX/45e64bd492c201b23584a00bc843ba31612d4e4c/测试.json】
[1714/2001] 节点测试... ❌ [失效剔除] -> [剔除134] 【GitHub-hainanpc/TVB/3b4b5eb6dbff65c87ec819a6d3b42866fe31bafa/sun.json】
[1715/2001] 节点测试... ❌ [失效剔除] -> [剔除135] 【GitHub-hainanpc/TVB/3b4b5eb6dbff65c87ec819a6d3b42866fe31bafa/box.json】
[1716/2001] 节点测试... ❌ [失效剔除] -> [剔除136] 【GitHub-zengjian03/hanbox/581daf13cdab586830f6b3872a99f81975f44ac9/630.json】
[1717/2001] 节点测试... ❌ [失效剔除] -> [剔除137] 【GitHub-zengjian03/hanbox/581daf13cdab586830f6b3872a99f81975f44ac9/0717.json】
[1718/2001] 节点测试... ❌ [失效剔除] -> [剔除138] 【GitHub-zengjian03/hanbox/581daf13cdab586830f6b3872a99f81975f44ac9/jk/TVbox.json】
[1719/2001] 节点测试... ❌ [失效剔除] -> [剔除139] 【GitHub-yxy2015/1/8646e69d6e1e18651126e2693cd12bf61f26a3aa/MLH.json】
[1720/2001] 节点测试... ❌ [失效剔除] -> [剔除140] 【GitHub-yxy2015/1/62012df73b7d800929d750e897d12afa288d2eb1/MLH.json】
[1721/2001] 节点测试... ❌ [失效剔除] -> [剔除141] 【GitHub-yxy2015/1/9c076b9ca10d5a3fd671694adebfbd1d0b8010d5/MLH.json】
[1722/2001] 节点测试... ❌ [失效剔除] -> [剔除142] 【GitHub-ls125781003/tbapi1/28d7d31c7219c8568b94357821fa0d960bf8bc23/WEX/api.json】
[1723/2001] 节点测试... ❌ [失效剔除] -> [剔除143] 【GitHub-ls125781003/tbapi1/62a765f6349d46b677373c42b48de79670930b9b/WEX/api.json】
[1724/2001] 节点测试... ❌ [失效剔除] -> [剔除144] 【GitHub-ls125781003/tbapi1/5d5d2a91908f530664e9ec923544f85b365bd1b7/PG/jsm.json】
[1725/2001] 节点测试... ❌ [失效剔除] -> [剔除145] 【GitHub-ls125781003/tbapi1/5d5d2a91908f530664e9ec923544f85b365bd1b7/PG/api.json】
[1726/2001] 节点测试... ❌ [失效剔除] -> [剔除146] 【GitHub-ls125781003/tbapi1/5d5d2a91908f530664e9ec923544f85b365bd1b7/WEX/api.json】
[1727/2001] 节点测试... ❌ [失效剔除] -> [剔除147] 【GitHub-hainanpc/TVB/3b4b5eb6dbff65c87ec819a6d3b42866fe31bafa/top93.json】
[1728/2001] 节点测试... ❌ [失效剔除] -> [剔除148] 【GitHub-ls125781003/tbapi2/1986dd5c98e87578040d488e264c7308ad2a8953/xiaosac/影视/api.json】
[1729/2001] 节点测试... ❌ [失效剔除] -> [剔除149] 【GitHub-ls125781003/tbapi2/4a8060c434dcce6ab9121580cd4a961ad8248bca/xiaosa/api.json】
[1730/2001] 节点测试... ❌ [失效剔除] -> [剔除150] 【GitHub-xiongjian83/TvBox/d16a21043d9dd9cc3420643f2c7015b34b813e70/YZ.json】
[1731/2001] 节点测试... ❌ [失效剔除] -> [剔除151] 【GitHub-muzi08168/leeTVBoxResource/1a08712c1c80bf64fb29daf2e058345c6a8f48cc/ziyou.json】
[1732/2001] 节点测试... ❌ [失效剔除] -> [剔除152] 【GitHub-Sourav9063/ftp_searcher/39dff8249de3dcf86efc8b51ce635b4a92ec0950/globalMedia.json】
[1733/2001] 节点测试... ❌ [失效剔除] -> [剔除153] 【GitHub-surgepro/sing-box-ruleset/ae89e6772bbccc47b1413a122f7a49aa4feaf387/rule/ProxyGFWlist.json】
[1734/2001] 节点测试... ❌ [失效剔除] -> [剔除154] 【GitHub-arandomguyhere/Google-News-Scraper/b10b95ed7a3c2173e496168b9a73faa0bd58b558/archives/20250923_091456/news_20250923_091456.json】
[1735/2001] 节点测试... ❌ [失效剔除] -> [剔除155] 【GitHub-meetyan/news/f7b0f4c6a89a19cfc10a76dcfa4d9cdae71e2daf/src/results/github-trending/2022-11-15.json】
[1736/2001] 节点测试... ❌ [失效剔除] -> [剔除156] 【GitHub-moringspeaker/Play_Store_Spider/0188166eef2bce231d55bf8413cea4b893c88979/data/list_validity_285000-289999.json】
[1737/2001] 节点测试... ❌ [失效剔除] -> [剔除157] 【GitHub-luma/webrtc/e541b4e11bcad83b881337eb09896f03943f6745/src/chromium/src/tools/perf/page_sets/alexa1-10000-urls.json】
[1738/2001] 节点测试... ❌ [失效剔除] -> [剔除158] 【GitHub-xiongjian83/TvBox/e4aeee835df0e7739792a3142b0995a854886540/YZ.json】
[1739/2001] 节点测试... ❌ [失效剔除] -> [剔除159] 【GitHub-arandomguyhere/Google-News-Scraper/ca82025de574e93df8a1585b4e639eccd9a95952/archives/20250923_091456/news_20250923_091456.json】
[1740/2001] 节点测试... ❌ [失效剔除] -> [剔除160] 【GitHub-xiongjian83/TvBox/db53fa2310f0a353d43c325251e6ee555ddb7d8a/YZ.json】
[1741/2001] 节点测试... ❌ [失效剔除] -> [剔除161] 【GitHub-arandomguyhere/Google-News-Scraper/1fe414be3fea1712150e77ad7d6b525360ec2221/archives/20250923_091456/news_20250923_091456.json】
[1742/2001] 节点测试... ❌ [失效剔除] -> [剔除162] 【GitHub-cs3306/singbox-rules-converter/2f05b6a99b6331cd142e1ca14e746377fa4a14d6/output/acl4ssr/Providers/ProxyGFWlist.json】
[1743/2001] 节点测试... ❌ [失效剔除] -> [剔除163] 【GitHub-xiongjian83/TvBox/518340d006d4437b5797b641564667199dccc5dc/YZ.json】
[1744/2001] 节点测试... ❌ [失效剔除] -> [剔除164] 【GitHub-Centralmatrix3/Matrix-io/b91b52f017561f9394ecbcc50547660a7de9e68e/Sing-box/Ruleset/GreatFireWall.json】
[1745/2001] 节点测试... ❌ [失效剔除] -> [剔除165] 【GitHub-arandomguyhere/Google-News-Scraper/fc50f3fd4f3dcc873db9b8b14b7c8c9327eb4240/archives/20250923_091456/news_20250923_091456.json】
[1746/2001] 节点测试... ❌ [失效剔除] -> [剔除166] 【GitHub-XiaoHaiSly/proxy/fa07caab8c054d5918344c7bb5d8a2018d97c0bb/rules/singbox/domain/gfw.json】
[1747/2001] 节点测试... ❌ [失效剔除] -> [剔除167] 【GitHub-xiongjian83/TvBox/2940f1c20c67325b4410becdf82a7f3872a316a3/YZ.json】
[1748/2001] 节点测试... ❌ [失效剔除] -> [剔除168] 【GitHub-arandomguyhere/Google-News-Scraper/d3df89dfacdf9f167f0989a80a7c7eb04d405ebb/archives/20250923_091456/news_20250923_091456.json】
[1749/2001] 节点测试... ❌ [失效剔除] -> [剔除169] 【GitHub-xiongjian83/TvBox/e7b08c22eb933c68e41557b207f895a9ab865473/YZ.json】
[1750/2001] 节点测试... ❌ [失效剔除] -> [剔除170] 【GitHub-arandomguyhere/Google-News-Scraper/87dd8ecd4c973ce31bc5952e77598fd86a2273b1/archives/20250923_091456/news_20250923_091456.json】
[1751/2001] 节点测试... ❌ [失效剔除] -> [剔除171] 【GitHub-xiongjian83/TvBox/7bd7baa6c3f8ba572b0d3a9a0b3cd89266247287/YZ.json】
[1752/2001] 节点测试... ❌ [失效剔除] -> [剔除172] 【GitHub-arandomguyhere/Google-News-Scraper/b91c2bfd5a9f15096efc7f066e7a65bd0b63ab69/archives/20250923_091456/news_20250923_091456.json】
